"ADMINID","ENRORGID","PERMNUMBER","ETHNO","RACE_AMI","RACE_ASI","RACE_AFA","RACE_NAT","RACE_WHT","ADMINSTAT","ENTRYTYPE","ENRBEGDATE","ENRENDDATE","EXITTYPE","NEWENRORGID","SS504","EST","NSLELG","HOMELESS","MKSERVICE","UNYOUTH","NTRESNO","DUAL_ENR","T1SERVICES","IST1RLA","IST1MATH","IST1SCIENCE","IST1SOCIAL","IST1VOC","IST1OTHER","SST1HEALTH","SST1GUID","SST1OTHER","SY"
"SU021","PS187","1197641","2","Y","N","N","N","Y","01","01","08/29/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1197985","2","N","N","N","N","Y","01","01","08/29/2017","09/20/2020","14","","Y","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198114","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198140","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198228","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198260","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198442","2","N","N","N","N","Y","01","01","08/29/2017","09/09/2020","19","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198445","2","N","N","N","N","Y","01","01","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198518","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198519","2","N","N","N","N","Y","01","07","09/14/2020","","","","Y","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198554","2","N","N","N","N","Y","01","01","08/29/2017","","","","Y","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198571","1","N","N","N","N","Y","01","06","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198627","2","N","N","N","N","Y","01","06","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198628","2","Y","N","N","N","Y","01","01","08/28/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198633","2","N","N","N","N","Y","01","01","08/28/2019","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198651","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198660","2","N","N","N","N","Y","01","01","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198682","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198708","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198753","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198765","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198766","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198795","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1198937","2","N","N","N","N","Y","01","01","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1199047","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1199081","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1199181","2","Y","N","N","N","N","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1202433","2","N","N","N","N","Y","01","01","08/29/2017","","","","Y","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1202480","2","Y","N","N","N","N","01","01","08/29/2017","","","","Y","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1202720","2","Y","N","N","N","Y","01","01","08/29/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1203047","2","Y","N","Y","N","Y","01","01","08/29/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1207073","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1209061","2","N","N","N","N","Y","01","01","09/10/2019","09/20/2020","14","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1214323","2","N","N","N","N","Y","01","06","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1214411","2","N","N","N","N","Y","01","01","10/15/2018","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1214701","2","Y","N","N","N","Y","01","01","08/29/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1214738","2","N","N","N","N","Y","01","06","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1214739","2","N","N","N","N","Y","01","01","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1215635","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","Y","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1215929","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1216092","2","Y","N","N","N","N","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1216192","2","N","N","N","N","Y","01","06","08/29/2017","10/22/2020","14","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1216303","2","Y","N","N","N","Y","01","01","08/29/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1216414","2","Y","N","N","N","Y","01","01","08/29/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1216433","2","N","N","N","N","Y","01","06","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1216920","2","N","N","N","N","Y","01","01","09/04/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1217052","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1217061","2","Y","N","N","N","Y","01","01","08/29/2017","","","","Y","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1217062","2","N","N","N","N","Y","01","01","08/29/2017","","","","Y","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1217066","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1217109","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1217116","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1217366","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1217477","2","N","N","N","N","Y","01","06","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1217872","2","N","N","N","N","Y","01","06","08/29/2018","10/22/2020","14","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1217901","2","N","N","N","N","Y","01","06","08/29/2018","09/14/2020","14","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1217911","2","N","N","N","N","Y","01","06","08/29/2017","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1217923","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1217929","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1218380","2","Y","N","N","N","N","01","01","08/29/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1219199","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1219555","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1220096","2","N","N","N","N","Y","01","01","08/29/2017","","","","Y","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1224766","2","N","N","N","N","Y","01","01","08/31/2016","12/07/2020","14","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1224887","2","N","N","N","N","Y","01","03","08/28/2019","","","","Y","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1224888","2","N","N","N","N","Y","01","02","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1224889","2","N","N","N","N","Y","01","01","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1224890","2","Y","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1224891","2","Y","N","N","N","Y","01","01","08/29/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1224892","2","N","N","N","N","Y","01","01","08/29/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1224900","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1224949","2","N","N","N","N","Y","01","01","08/29/2017","09/09/2020","19","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1224964","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1224965","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1224970","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1225012","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1225013","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1225015","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1225074","2","N","N","N","N","Y","01","06","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1225087","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1225088","2","N","N","N","N","Y","01","01","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1225098","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1225104","2","N","N","N","N","Y","01","03","08/29/2018","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1225256","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1225257","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1225289","2","N","N","N","N","Y","01","06","08/29/2018","","","","Y","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1225454","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1225744","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1225807","2","Y","N","N","N","Y","01","01","08/29/2017","09/09/2020","19","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1226368","2","N","N","N","N","Y","01","01","08/29/2018","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1227942","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1228045","2","N","N","N","N","Y","02","01","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1229370","2","N","N","N","N","Y","01","03","08/28/2019","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1229830","2","N","N","N","N","Y","01","01","08/29/2017","","","","Y","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1230259","2","N","N","N","N","Y","01","01","08/29/2017","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1230300","2","N","N","N","N","Y","01","01","09/09/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1230401","2","N","N","N","N","Y","01","06","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1230618","2","N","N","N","N","Y","01","01","08/29/2018","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1230730","2","N","N","N","N","Y","01","01","08/28/2019","","","","Y","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1230877","2","N","N","N","N","Y","01","06","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1230965","2","N","N","N","N","Y","01","01","08/28/2019","","","","N","N","02","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1231014","2","N","N","N","N","Y","01","06","09/08/2020","","","","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1231108","2","N","N","N","N","Y","01","01","09/22/2020","11/12/2020","01","PS185","N","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1231296","2","N","N","N","N","Y","01","06","09/08/2020","","","","N","N","96","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
"SU021","PS187","1231322","2","N","N","N","N","Y","01","01","10/30/2020","","","","Y","N","01","N","","","","N","N","N","N","N","N","N","N","N","N","N","2021"
